order_detail_id,order_id,book_id,quantity,price,total_amount,customer_id,author_id,order_date,categories
8909,3003,102,2,47.57,95.14,754,115,7/20/2024,Fiction
8910,3003,43,5,20.25,101.25,754,1,7/20/2024,Mystery
8911,3003,2079,3,19.4,58.2,754,177,7/20/2024,Romance
8912,3003,1558,5,6.57,32.85,754,736,7/20/2024,Fiction
8913,3004,1708,1,21.84,21.84,261,768,6/20/2023,Mystery
8914,3004,1778,4,25.93,103.72,261,339,6/20/2023,Science Fiction
8915,3004,746,4,31.82,127.28,261,17,6/20/2023,Non-Fiction
8916,3005,895,5,44.53,222.65,1748,28,4/27/2023,Romance
8917,3006,1679,5,13.9,69.5,642,513,6/27/2024,Fiction
8918,3006,1952,1,26.13,26.13,642,383,6/27/2024,Non-Fiction
8919,3007,1814,4,48.89,195.56,779,674,10/26/2023,Fantasy
8920,3007,1869,4,47.28,189.12,779,95,10/26/2023,Fiction
8921,3007,1535,4,16.23,64.92,779,129,10/26/2023,Fantasy
8922,3007,168,2,35.16,70.32,779,607,10/26/2023,Mystery
8923,3007,1665,2,36.26,72.52,779,632,10/26/2023,Fantasy
8924,3008,913,4,25.24,100.96,1182,318,10/7/2022,Romance
8925,3008,1919,5,39.62,198.1,1182,330,10/7/2022,Non-Fiction
8926,3008,753,4,39.83,159.32,1182,349,10/7/2022,Mystery
8927,3008,286,1,43.49,43.49,1182,83,10/7/2022,Science Fiction
8928,3009,1794,2,20.4,40.8,1510,790,3/8/2023,Fantasy
8929,3010,505,2,27.82,55.64,4,348,6/4/2024,Non-Fiction
8930,3010,1719,2,33.79,67.58,4,533,6/4/2024,Romance
8931,3010,768,1,37.88,37.88,4,798,6/4/2024,Fiction
8932,3011,2211,2,26.72,53.44,637,83,12/20/2023,Fantasy
8933,3011,1178,2,36.35,72.7,637,279,12/20/2023,Fantasy
8934,3011,672,2,49.68,99.36,637,122,12/20/2023,Non-Fiction
8935,3011,789,2,34.97,69.94,637,248,12/20/2023,Science Fiction
8936,3012,587,2,32.11,64.22,127,758,2/27/2024,Science Fiction
8937,3013,942,3,12.61,37.83,1209,779,2/26/2024,Non-Fiction
8938,3013,1147,4,6.83,27.32,1209,169,2/26/2024,Fantasy
8939,3013,93,4,10.55,42.2,1209,307,2/26/2024,Romance
8940,3013,113,4,43.77,175.08,1209,392,2/26/2024,Fiction
8941,3013,1060,2,49.87,99.74,1209,446,2/26/2024,Non-Fiction
8942,3014,1634,5,27.55,137.75,1097,313,11/3/2023,Science Fiction
8943,3015,535,2,30.37,60.74,389,27,7/28/2023,Science Fiction
8944,3015,1397,4,17.57,70.28,389,91,7/28/2023,Fiction
8945,3015,2203,4,16.54,66.16,389,708,7/28/2023,Romance
8946,3016,576,5,8.24,41.2,1735,47,10/18/2023,Fantasy
8947,3016,1252,1,42.51,42.51,1735,800,10/18/2023,Fantasy
8948,3016,560,5,20.96,104.8,1735,476,10/18/2023,Non-Fiction
8949,3017,994,4,13.74,54.96,795,364,2/20/2024,Non-Fiction
8950,3017,199,1,15.32,15.32,795,187,2/20/2024,Fantasy
8951,3017,1567,3,38.95,116.85,795,184,2/20/2024,Mystery
8952,3018,2176,5,33.88,169.4,868,327,2/21/2023,Fiction
8953,3018,1378,3,32.31,96.93,868,86,2/21/2023,Science Fiction
8954,3018,2178,4,16.38,65.52,868,704,2/21/2023,Mystery
8955,3019,1006,1,10.44,10.44,655,406,10/16/2022,Mystery
8956,3019,477,5,17.25,86.25,655,82,10/16/2022,Fiction
8957,3019,2132,1,19.83,19.83,655,393,10/16/2022,Fantasy
8958,3020,683,3,29.74,89.22,1580,450,4/8/2024,Non-Fiction
8959,3020,1434,3,39.62,118.86,1580,629,4/8/2024,Fiction
8960,3020,587,5,32.11,160.55,1580,758,4/8/2024,Science Fiction
8961,3021,1328,2,40.1,80.2,748,484,5/15/2023,Romance
8962,3022,1681,3,7.09,21.27,1634,332,11/29/2022,Fantasy
8963,3022,541,3,11.64,34.92,1634,530,11/29/2022,Science Fiction
8964,3022,1365,1,9.02,9.02,1634,611,11/29/2022,Mystery
8965,3022,1965,5,39.81,199.05,1634,482,11/29/2022,Romance
8966,3023,2172,4,47.11,188.44,1392,630,12/5/2023,Fantasy
8967,3023,1626,1,23.09,23.09,1392,9,12/5/2023,Fiction
8968,3023,740,1,43.18,43.18,1392,85,12/5/2023,Fantasy
8969,3023,937,5,20.39,101.95,1392,793,12/5/2023,Science Fiction
8970,3024,692,1,20.01,20.01,1632,391,1/7/2023,Mystery
8971,3024,1021,1,15.22,15.22,1632,12,1/7/2023,Science Fiction
8972,3025,141,1,26.03,26.03,259,626,2/20/2023,Fiction
8973,3025,1336,5,15.62,78.1,259,368,2/20/2023,Fiction
8974,3025,1644,4,11.79,47.16,259,460,2/20/2023,Mystery
8975,3025,856,5,23.27,116.35,259,780,2/20/2023,Romance
8976,3026,540,5,25.79,128.95,1065,658,1/6/2024,Fiction
8977,3026,1934,5,49.4,247,1065,197,1/6/2024,Fiction
8978,3026,2149,4,20.84,83.36,1065,313,1/6/2024,Fiction
8979,3026,654,5,29.11,145.55,1065,807,1/6/2024,Fiction
8980,3026,2036,2,21.45,42.9,1065,292,1/6/2024,Science Fiction
8981,3027,1031,2,32.13,64.26,1360,96,11/4/2022,Science Fiction
8982,3028,1484,4,21.69,86.76,1233,36,9/9/2022,Romance
8983,3028,712,5,8,40,1233,321,9/9/2022,Fantasy
8984,3028,464,4,12.08,48.32,1233,821,9/9/2022,Mystery
8985,3029,1607,3,16.82,50.46,1210,754,4/21/2023,Mystery
8986,3029,1231,1,38.41,38.41,1210,322,4/21/2023,Romance
8987,3029,1750,1,15.02,15.02,1210,693,4/21/2023,Non-Fiction
8988,3029,961,2,41.52,83.04,1210,93,4/21/2023,Non-Fiction
8989,3029,749,5,20.59,102.95,1210,694,4/21/2023,Mystery
8990,3030,2075,1,24.35,24.35,455,822,9/3/2023,Fiction
8991,3030,1930,1,32.85,32.85,455,245,9/3/2023,Non-Fiction
8992,3030,80,3,23.76,71.28,455,692,9/3/2023,Non-Fiction
8993,3030,322,1,48.55,48.55,455,691,9/3/2023,Fantasy
8994,3030,733,5,41.86,209.3,455,540,9/3/2023,Science Fiction
8995,3031,1279,3,13.36,40.08,219,85,2/18/2024,Fiction
8996,3031,325,2,35.57,71.14,219,689,2/18/2024,Romance
8997,3031,87,2,33.32,66.64,219,10,2/18/2024,Fantasy
8998,3031,653,1,35.93,35.93,219,781,2/18/2024,Non-Fiction
8999,3032,2004,3,34.42,103.26,810,352,7/27/2024,Romance
9000,3033,1502,3,39.63,118.89,19,246,3/28/2023,Mystery
9001,3033,274,4,27.3,109.2,19,458,3/28/2023,Mystery
9002,3033,1129,5,45.28,226.4,19,420,3/28/2023,Mystery
9003,3034,564,1,25.77,25.77,1103,126,1/2/2024,Science Fiction
9004,3034,228,3,49.55,148.65,1103,305,1/2/2024,Mystery
9005,3034,1663,4,49.47,197.88,1103,761,1/2/2024,Romance
9006,3034,540,4,25.79,103.16,1103,658,1/2/2024,Fiction
9007,3035,74,1,35.11,35.11,1746,749,2/25/2023,Mystery
9008,3035,1457,2,10.34,20.68,1746,49,2/25/2023,Fantasy
9009,3035,1662,5,47.8,239,1746,16,2/25/2023,Science Fiction
9010,3036,1036,3,35.06,105.18,944,554,6/1/2023,Science Fiction
9011,3036,700,1,17.8,17.8,944,196,6/1/2023,Fiction
9012,3036,942,4,12.61,50.44,944,779,6/1/2023,Non-Fiction
9013,3036,227,4,22.73,90.92,944,232,6/1/2023,Mystery
9014,3037,1400,3,8.52,25.56,648,729,8/18/2023,Mystery
9015,3037,2224,2,14.73,29.46,648,336,8/18/2023,Science Fiction
9016,3037,827,1,31.28,31.28,648,611,8/18/2023,Non-Fiction
9017,3037,1526,5,48.81,244.05,648,683,8/18/2023,Non-Fiction
9018,3037,2022,2,45.41,90.82,648,303,8/18/2023,Fantasy
9019,3038,886,4,30.77,123.08,297,71,8/28/2023,Mystery
9020,3038,2191,1,27.83,27.83,297,538,8/28/2023,Science Fiction
9021,3039,201,1,6.44,6.44,1672,283,4/30/2024,Mystery
9022,3039,1064,3,46.35,139.05,1672,533,4/30/2024,Fantasy
9023,3039,1825,5,49.27,246.35,1672,749,4/30/2024,Mystery
9024,3039,629,2,40.66,81.32,1672,38,4/30/2024,Fantasy
9025,3040,1644,4,11.79,47.16,608,460,2/17/2024,Mystery
9026,3040,310,3,14.36,43.08,608,225,2/17/2024,Romance
9027,3041,1402,5,46.94,234.7,1715,207,10/19/2022,Romance
9028,3041,409,5,25.21,126.05,1715,371,10/19/2022,Fiction
9029,3041,1886,1,6.82,6.82,1715,796,10/19/2022,Fantasy
9030,3041,392,3,17.96,53.88,1715,691,10/19/2022,Fiction
9031,3041,182,1,31.45,31.45,1715,319,10/19/2022,Fiction
9032,3042,1771,4,41.6,166.4,449,777,7/15/2023,Romance
9033,3042,1980,2,28.64,57.28,449,754,7/15/2023,Fiction
9034,3042,114,5,21.37,106.85,449,205,7/15/2023,Fantasy
9035,3042,529,3,48.56,145.68,449,90,7/15/2023,Romance
9036,3042,302,5,36.36,181.8,449,655,7/15/2023,Fantasy
9037,3043,190,1,43.37,43.37,1024,350,4/3/2024,Fiction
9038,3043,634,5,17.99,89.95,1024,517,4/3/2024,Fantasy
9039,3044,518,2,21.92,43.84,1393,661,7/20/2023,Science Fiction
9040,3044,930,2,13.86,27.72,1393,393,7/20/2023,Non-Fiction
9041,3044,1844,1,16.38,16.38,1393,802,7/20/2023,Romance
9042,3045,810,4,28.69,114.76,934,759,9/30/2022,Non-Fiction
9043,3045,1395,5,6.22,31.1,934,399,9/30/2022,Romance
9044,3045,662,5,26.33,131.65,934,60,9/30/2022,Mystery
9045,3046,1408,5,14.8,74,302,416,3/8/2024,Mystery
9046,3047,1322,1,43.03,43.03,1232,622,10/10/2023,Fiction
9047,3047,317,4,28.07,112.28,1232,375,10/10/2023,Mystery
9048,3047,865,5,17.81,89.05,1232,217,10/10/2023,Fantasy
9049,3048,342,3,15.32,45.96,581,94,10/11/2022,Romance
9050,3048,676,1,16.88,16.88,581,389,10/11/2022,Non-Fiction
9051,3048,1912,3,33.83,101.49,581,15,10/11/2022,Non-Fiction
9052,3048,1883,3,33,99,581,442,10/11/2022,Non-Fiction
9053,3049,1269,2,47.8,95.6,299,301,2/20/2023,Non-Fiction
9054,3050,1916,2,41.39,82.78,1530,226,3/6/2024,Fiction
9055,3050,1688,2,22.74,45.48,1530,388,3/6/2024,Mystery
9056,3050,1579,2,6.71,13.42,1530,292,3/6/2024,Mystery
9057,3051,327,5,26.73,133.65,1363,692,3/2/2024,Non-Fiction
9058,3051,974,1,47.45,47.45,1363,126,3/2/2024,Fiction
9059,3051,729,3,18.08,54.24,1363,543,3/2/2024,Romance
9060,3052,1925,4,6.27,25.08,1740,499,5/3/2024,Fiction
9061,3052,966,4,43.59,174.36,1740,32,5/3/2024,Fantasy
9062,3052,1889,4,31.27,125.08,1740,338,5/3/2024,Fantasy
9063,3052,704,3,15.31,45.93,1740,311,5/3/2024,Fiction
9064,3052,1217,2,10.73,21.46,1740,734,5/3/2024,Science Fiction
9065,3053,810,3,28.69,86.07,1642,759,12/10/2023,Non-Fiction
9066,3053,1247,5,30.69,153.45,1642,761,12/10/2023,Romance
9067,3053,1895,5,9.98,49.9,1642,648,12/10/2023,Romance
9068,3054,675,5,29.95,149.75,1696,690,6/19/2024,Romance
9069,3054,1542,3,44.17,132.51,1696,480,6/19/2024,Science Fiction
9070,3054,1952,1,26.13,26.13,1696,383,6/19/2024,Non-Fiction
9071,3054,1383,4,34.66,138.64,1696,159,6/19/2024,Fantasy
9072,3055,913,5,25.24,126.2,1440,318,9/25/2022,Romance
9073,3055,177,2,12.69,25.38,1440,21,9/25/2022,Mystery
9074,3055,193,2,48.47,96.94,1440,752,9/25/2022,Mystery
9075,3056,2188,1,43.07,43.07,71,407,4/3/2023,Romance
9076,3056,1216,2,42.27,84.54,71,221,4/3/2023,Fantasy
9077,3056,1201,4,49.14,196.56,71,324,4/3/2023,Fiction
9078,3057,1716,1,18.63,18.63,1227,620,8/19/2023,Romance
9079,3057,126,1,46.5,46.5,1227,72,8/19/2023,Romance
9080,3057,1176,1,10.08,10.08,1227,275,8/19/2023,Romance
9081,3057,270,4,39.99,159.96,1227,72,8/19/2023,Science Fiction
9082,3057,1452,4,14.62,58.48,1227,443,8/19/2023,Fantasy
9083,3058,1958,4,31.43,125.72,656,627,10/6/2022,Non-Fiction
9084,3058,523,3,14.18,42.54,656,27,10/6/2022,Romance
9085,3059,1661,4,7.41,29.64,633,198,7/21/2023,Non-Fiction
9086,3059,567,2,37.72,75.44,633,336,7/21/2023,Mystery
9087,3060,1072,5,12.32,61.6,1029,283,7/25/2023,Fantasy
9088,3060,630,1,44.57,44.57,1029,767,7/25/2023,Science Fiction
9089,3060,905,4,7.74,30.96,1029,269,7/25/2023,Non-Fiction
9090,3061,946,1,10.56,10.56,1411,745,4/5/2024,Science Fiction
9091,3061,347,3,18.19,54.57,1411,611,4/5/2024,Fiction
9092,3061,241,1,36.29,36.29,1411,128,4/5/2024,Fantasy
9093,3061,1361,2,42.53,85.06,1411,175,4/5/2024,Non-Fiction
9094,3061,1912,2,33.83,67.66,1411,15,4/5/2024,Non-Fiction
9095,3062,466,4,37.29,149.16,253,568,8/18/2024,Fiction
9096,3063,747,4,46.86,187.44,561,730,12/9/2023,Fantasy
9097,3063,1273,1,48.18,48.18,561,637,12/9/2023,Non-Fiction
9098,3064,2013,3,11.13,33.39,1737,166,3/16/2023,Non-Fiction
9099,3064,1725,5,34.18,170.9,1737,218,3/16/2023,Fiction
9100,3064,53,1,16.9,16.9,1737,463,3/16/2023,Fiction
9101,3065,2137,3,35.69,107.07,1447,113,5/1/2023,Mystery
9102,3066,913,2,25.24,50.48,1176,318,3/20/2024,Romance
9103,3066,1352,5,15.26,76.3,1176,491,3/20/2024,Fantasy
9104,3067,1118,4,13.96,55.84,980,674,4/13/2024,Mystery
9105,3067,1255,2,48.42,96.84,980,795,4/13/2024,Romance
9106,3067,647,5,39.86,199.3,980,515,4/13/2024,Romance
9107,3067,2207,2,9.96,19.92,980,262,4/13/2024,Science Fiction
9108,3067,1324,5,9.31,46.55,980,79,4/13/2024,Romance
9109,3068,1702,4,12.39,49.56,1293,358,8/26/2023,Fiction
9110,3068,1953,1,48.91,48.91,1293,648,8/26/2023,Science Fiction
9111,3068,1446,2,48.17,96.34,1293,276,8/26/2023,Fantasy
9112,3068,82,2,34.91,69.82,1293,84,8/26/2023,Fantasy
9113,3069,1767,2,24.75,49.5,1698,56,4/26/2024,Fiction
9114,3069,1234,4,34.59,138.36,1698,136,4/26/2024,Romance
9115,3070,1650,3,19.96,59.88,442,122,5/28/2024,Non-Fiction
9116,3070,44,1,44.65,44.65,442,115,5/28/2024,Science Fiction
9117,3071,587,5,32.11,160.55,1014,758,5/24/2024,Science Fiction
9118,3071,66,5,12.16,60.8,1014,550,5/24/2024,Fantasy
9119,3072,228,4,49.55,198.2,597,305,4/17/2024,Mystery
9120,3073,1857,4,10.27,41.08,1443,700,5/22/2024,Fiction
9121,3073,277,3,7.91,23.73,1443,240,5/22/2024,Fantasy
9122,3073,1234,2,34.59,69.18,1443,136,5/22/2024,Romance
9123,3074,2062,4,46.12,184.48,772,430,10/4/2022,Romance
9124,3074,1022,3,17.28,51.84,772,70,10/4/2022,Science Fiction
9125,3074,1303,3,19.4,58.2,772,561,10/4/2022,Fiction
9126,3074,216,3,37.14,111.42,772,310,10/4/2022,Fiction
9127,3075,1019,1,42.14,42.14,121,652,4/22/2023,Fiction
9128,3075,1641,5,44.39,221.95,121,695,4/22/2023,Mystery
9129,3076,589,1,41.88,41.88,1660,307,3/13/2023,Fantasy
9130,3076,1774,4,34.34,137.36,1660,318,3/13/2023,Romance
9131,3076,1490,3,27.18,81.54,1660,318,3/13/2023,Science Fiction
9132,3076,921,5,38.24,191.2,1660,800,3/13/2023,Science Fiction
9133,3077,1253,2,34.49,68.98,683,722,12/11/2022,Romance
9134,3077,1640,5,38.11,190.55,683,141,12/11/2022,Fiction
9135,3078,1136,3,23.74,71.22,313,649,7/1/2023,Fantasy
9136,3079,751,3,28.02,84.06,1696,742,10/6/2022,Fiction
9137,3079,715,5,20.5,102.5,1696,157,10/6/2022,Non-Fiction
9138,3080,912,3,35.96,107.88,1468,650,7/22/2024,Romance
9139,3080,1871,2,43.67,87.34,1468,123,7/22/2024,Fiction
9140,3080,1017,5,20.56,102.8,1468,509,7/22/2024,Non-Fiction
9141,3080,404,2,6.81,13.62,1468,44,7/22/2024,Fantasy
9142,3081,81,4,32.15,128.6,432,253,10/25/2023,Mystery
9143,3081,953,3,16.41,49.23,432,679,10/25/2023,Non-Fiction
9144,3082,1019,2,42.14,84.28,1737,652,1/11/2023,Fiction
9145,3082,207,2,29.35,58.7,1737,485,1/11/2023,Mystery
9146,3082,943,4,29.82,119.28,1737,25,1/11/2023,Non-Fiction
9147,3083,416,2,10.51,21.02,1501,152,4/16/2024,Non-Fiction
9148,3083,625,3,34.41,103.23,1501,329,4/16/2024,Science Fiction
9149,3083,1949,3,9.23,27.69,1501,385,4/16/2024,Non-Fiction
9150,3084,2207,3,9.96,29.88,1660,262,2/18/2024,Science Fiction
9151,3085,1879,2,49.81,99.62,461,398,4/26/2023,Science Fiction
9152,3085,226,2,32.67,65.34,461,572,4/26/2023,Fantasy
9153,3086,1421,1,17.33,17.33,1435,494,11/21/2022,Fiction
9154,3086,1328,1,40.1,40.1,1435,484,11/21/2022,Romance
9155,3087,198,2,7.25,14.5,1507,389,2/17/2023,Science Fiction
9156,3087,1019,2,42.14,84.28,1507,652,2/17/2023,Fiction
9157,3087,1338,1,15.09,15.09,1507,44,2/17/2023,Romance
9158,3087,117,4,34.22,136.88,1507,286,2/17/2023,Science Fiction
9159,3088,1498,3,24.11,72.33,108,383,6/7/2024,Non-Fiction
9160,3089,2189,4,38.31,153.24,1773,115,8/12/2023,Mystery
9161,3089,222,5,42.16,210.8,1773,490,8/12/2023,Fiction
9162,3089,1093,1,23,23,1773,292,8/12/2023,Fiction
9163,3090,623,2,47.13,94.26,1590,417,4/17/2024,Romance
9164,3090,1226,3,46.29,138.87,1590,429,4/17/2024,Mystery
9165,3090,1611,3,7.06,21.18,1590,609,4/17/2024,Romance
9166,3091,323,5,40.78,203.9,367,375,11/17/2022,Fiction
9167,3092,641,3,47.17,141.51,1755,489,5/4/2024,Science Fiction
9168,3092,1525,1,14.73,14.73,1755,654,5/4/2024,Science Fiction
9169,3092,540,3,25.79,77.37,1755,658,5/4/2024,Fiction
9170,3092,953,5,16.41,82.05,1755,679,5/4/2024,Non-Fiction
9171,3092,146,4,8.2,32.8,1755,531,5/4/2024,Fantasy
9172,3093,309,5,32.7,163.5,999,795,2/7/2024,Non-Fiction
9173,3093,374,2,35.47,70.94,999,576,2/7/2024,Science Fiction
9174,3093,1415,1,20.95,20.95,999,516,2/7/2024,Science Fiction
9175,3093,1431,2,42.73,85.46,999,235,2/7/2024,Non-Fiction
9176,3093,1271,5,11.04,55.2,999,665,2/7/2024,Fiction
9177,3094,281,5,20.6,103,1490,515,6/1/2023,Mystery
9178,3094,1927,1,41.52,41.52,1490,427,6/1/2023,Romance
9179,3094,1365,4,9.02,36.08,1490,611,6/1/2023,Mystery
9180,3095,1467,4,44.19,176.76,803,647,4/5/2023,Non-Fiction
9181,3095,497,4,40.14,160.56,803,65,4/5/2023,Romance
9182,3095,1771,2,41.6,83.2,803,777,4/5/2023,Romance
9183,3096,2110,2,10.62,21.24,613,504,10/29/2023,Romance
9184,3096,1138,4,47.79,191.16,613,749,10/29/2023,Science Fiction
9185,3097,72,4,49.34,197.36,1670,389,4/21/2024,Fiction
9186,3097,493,4,11.86,47.44,1670,775,4/21/2024,Science Fiction
9187,3098,305,5,49.67,248.35,1351,589,3/13/2024,Science Fiction
9188,3098,1494,4,26.63,106.52,1351,353,3/13/2024,Science Fiction
9189,3099,1295,2,9.8,19.6,1869,309,1/15/2023,Mystery
9190,3099,38,1,44.53,44.53,1869,4,1/15/2023,Romance
9191,3100,1786,1,8.9,8.9,1738,494,2/12/2023,Fantasy
9192,3100,1281,1,33.69,33.69,1738,216,2/12/2023,Romance
9193,3100,1185,2,46.49,92.98,1738,134,2/12/2023,Fantasy
9194,3100,225,3,49.72,149.16,1738,312,2/12/2023,Fiction
9195,3101,1579,5,6.71,33.55,327,292,8/3/2023,Mystery
9196,3101,1469,4,9.47,37.88,327,415,8/3/2023,Fiction
9197,3101,1825,4,49.27,197.08,327,749,8/3/2023,Mystery
9198,3101,317,3,28.07,84.21,327,375,8/3/2023,Mystery
9199,3101,778,2,11.98,23.96,327,667,8/3/2023,Mystery
9200,3102,99,5,20.67,103.35,45,46,5/27/2023,Fiction
9201,3102,173,5,26.68,133.4,45,259,5/27/2023,Fiction
9202,3102,156,1,12.63,12.63,45,83,5/27/2023,Non-Fiction
9203,3102,181,1,40.21,40.21,45,736,5/27/2023,Fiction
9204,3103,1711,1,11.91,11.91,1123,300,1/7/2023,Fantasy
9205,3103,206,2,35.2,70.4,1123,250,1/7/2023,Science Fiction
9206,3103,610,4,19.94,79.76,1123,722,1/7/2023,Fantasy
9207,3104,2149,5,20.84,104.2,804,313,11/26/2023,Fiction
9208,3104,403,5,9.16,45.8,804,826,11/26/2023,Science Fiction
9209,3104,849,1,31.07,31.07,804,825,11/26/2023,Fiction
9210,3104,1152,4,49.76,199.04,804,50,11/26/2023,Mystery
9211,3104,470,4,46.93,187.72,804,462,11/26/2023,Science Fiction
9212,3105,2143,1,42.82,42.82,692,47,7/13/2024,Non-Fiction
9213,3105,1670,5,28.9,144.5,692,722,7/13/2024,Fiction
9214,3106,2195,3,13.7,41.1,866,148,4/3/2023,Fiction
9215,3106,363,5,18.97,94.85,866,612,4/3/2023,Mystery
9216,3106,1447,4,27.94,111.76,866,375,4/3/2023,Non-Fiction
9217,3106,188,3,21.27,63.81,866,802,4/3/2023,Fiction
9218,3107,1564,3,10.26,30.78,1389,222,3/4/2024,Mystery
9219,3108,2197,2,29.46,58.92,970,58,11/19/2022,Fantasy
9220,3108,1558,4,6.57,26.28,970,736,11/19/2022,Fiction
9221,3108,722,5,47.58,237.9,970,35,11/19/2022,Fiction
9222,3108,141,1,26.03,26.03,970,626,11/19/2022,Fiction
9223,3109,640,4,10.19,40.76,714,411,4/4/2024,Romance
9224,3109,642,1,16.35,16.35,714,268,4/4/2024,Fantasy
9225,3109,460,3,45.76,137.28,714,317,4/4/2024,Fantasy
9226,3109,1833,2,18.72,37.44,714,362,4/4/2024,Science Fiction
9227,3110,1877,2,17.31,34.62,1552,789,2/2/2024,Science Fiction
9228,3110,1441,4,26.11,104.44,1552,795,2/2/2024,Non-Fiction
9229,3111,73,4,18.54,74.16,802,803,3/24/2023,Fantasy
9230,3111,2113,2,46.7,93.4,802,105,3/24/2023,Romance
9231,3111,118,5,20.56,102.8,802,696,3/24/2023,Mystery
9232,3112,204,4,25.71,102.84,801,729,8/26/2023,Fantasy
9233,3112,1817,5,25.98,129.9,801,639,8/26/2023,Non-Fiction
9234,3113,1521,1,49.2,49.2,148,534,11/2/2022,Romance
9235,3113,1046,3,7.95,23.85,148,192,11/2/2022,Fantasy
9236,3113,1164,5,27.83,139.15,148,41,11/2/2022,Mystery
9237,3113,838,4,38.66,154.64,148,469,11/2/2022,Mystery
9238,3113,1891,1,29.76,29.76,148,746,11/2/2022,Fiction
9239,3114,1588,4,42.32,169.28,1082,178,5/5/2023,Fantasy
9240,3114,1080,5,9.92,49.6,1082,620,5/5/2023,Romance
9241,3114,145,4,15.62,62.48,1082,110,5/5/2023,Fantasy
9242,3115,2158,5,27.86,139.3,1489,447,3/12/2023,Non-Fiction
9243,3115,1712,4,29.18,116.72,1489,282,3/12/2023,Science Fiction
9244,3115,1527,1,20.27,20.27,1489,649,3/12/2023,Fantasy
9245,3115,1383,4,34.66,138.64,1489,159,3/12/2023,Fantasy
9246,3116,345,4,15.1,60.4,580,71,8/9/2023,Mystery
9247,3117,1452,4,14.62,58.48,579,443,6/20/2023,Fantasy
9248,3117,187,3,41.02,123.06,579,825,6/20/2023,Fiction
9249,3117,1497,4,41.05,164.2,579,612,6/20/2023,Non-Fiction
9250,3118,1244,2,14.97,29.94,1427,804,10/21/2023,Science Fiction
9251,3118,367,5,24.2,121,1427,463,10/21/2023,Non-Fiction
9252,3119,1798,2,33.08,66.16,400,299,9/3/2023,Fantasy
9253,3120,601,1,38,38,1436,483,7/2/2023,Romance
9254,3120,133,2,15.24,30.48,1436,312,7/2/2023,Science Fiction
9255,3120,1432,5,40.26,201.3,1436,365,7/2/2023,Non-Fiction
9256,3120,1418,4,27.27,109.08,1436,387,7/2/2023,Mystery
9257,3120,1357,2,32.36,64.72,1436,530,7/2/2023,Fantasy
9258,3121,1924,4,40.21,160.84,1754,628,9/29/2023,Fantasy
9259,3121,1975,2,43.85,87.7,1754,649,9/29/2023,Fiction
9260,3122,820,1,19.78,19.78,1123,541,3/27/2023,Romance
9261,3123,2029,5,31.66,158.3,807,657,6/10/2024,Non-Fiction
9262,3123,1971,1,36.94,36.94,807,313,6/10/2024,Non-Fiction
9263,3123,659,4,31.65,126.6,807,211,6/10/2024,Romance
9264,3123,442,3,19.64,58.92,807,145,6/10/2024,Science Fiction
9265,3124,1969,2,21.76,43.52,200,224,2/1/2024,Non-Fiction
9266,3124,52,1,25.27,25.27,200,666,2/1/2024,Science Fiction
9267,3124,589,3,41.88,125.64,200,307,2/1/2024,Fantasy
9268,3125,568,3,27.91,83.73,269,782,4/7/2023,Non-Fiction
9269,3126,1381,3,22.49,67.47,663,533,10/8/2022,Fiction
9270,3126,98,1,33.9,33.9,663,53,10/8/2022,Fiction
9271,3126,1402,3,46.94,140.82,663,207,10/8/2022,Romance
9272,3127,129,5,36.67,183.35,1541,335,6/1/2024,Fantasy
9273,3127,150,5,42.54,212.7,1541,517,6/1/2024,Fantasy
9274,3127,856,5,23.27,116.35,1541,780,6/1/2024,Romance
9275,3127,2032,4,14.55,58.2,1541,525,6/1/2024,Fantasy
9276,3127,1877,2,17.31,34.62,1541,789,6/1/2024,Science Fiction
9277,3128,2089,4,14.12,56.48,1621,602,5/1/2024,Non-Fiction
9278,3128,554,3,34.64,103.92,1621,591,5/1/2024,Science Fiction
9279,3128,1547,1,40.13,40.13,1621,635,5/1/2024,Science Fiction
9280,3128,1605,2,14.71,29.42,1621,493,5/1/2024,Mystery
9281,3128,55,2,6.31,12.62,1621,603,5/1/2024,Non-Fiction
9282,3129,1019,5,42.14,210.7,1189,652,11/18/2022,Fiction
9283,3129,901,1,43.87,43.87,1189,136,11/18/2022,Fantasy
9284,3129,113,1,43.77,43.77,1189,392,11/18/2022,Fiction
9285,3130,326,3,47.36,142.08,1774,391,6/8/2024,Romance
9286,3130,916,3,38.62,115.86,1774,317,6/8/2024,Romance
9287,3130,645,5,8.72,43.6,1774,710,6/8/2024,Non-Fiction
9288,3130,1259,5,13.07,65.35,1774,271,6/8/2024,Non-Fiction
9289,3130,926,1,12.91,12.91,1774,171,6/8/2024,Science Fiction
9290,3131,1139,1,14.38,14.38,1649,776,12/24/2023,Mystery
9291,3131,1793,5,10.77,53.85,1649,72,12/24/2023,Mystery
9292,3131,1691,3,8.25,24.75,1649,788,12/24/2023,Romance
9293,3131,1112,4,34.83,139.32,1649,739,12/24/2023,Fiction
9294,3132,626,5,31.25,156.25,111,92,7/16/2024,Romance
9295,3132,2034,2,23.48,46.96,111,683,7/16/2024,Science Fiction
9296,3132,1472,1,40.35,40.35,111,278,7/16/2024,Fantasy
9297,3132,2138,5,29.72,148.6,111,568,7/16/2024,Romance
